,HomeTeam,AwayTeam,Ave L5 HG,Ave L5 AG,Ave L5 HST,Ave L5 AST,Ave L5 HC,Ave L5 AC,Ave L5 HF,Ave L5 AF,Ave L5 HY,Ave L5 AY,Ave L5 HR,Ave L5 AR,Home-AwayG,Home-AwaySHTT,Home-AwayCorners,Home-AwayFouls,SumofAdvantages,Result
46,NewcastleH,ChelseaA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
47,DerbyH,CharltonA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
48,TottenhamH,WestHamA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,1
49,ArsenalH,CoventryA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,1
50,AstonVillaH,BradfordA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,1
51,CharltonH,TottenhamA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,1
52,EvertonH,ManUnitedA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,0
53,LeedsH,IpswichA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,0
54,SouthamptonH,NewcastleA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,1
55,SunderlandH,DerbyA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,1
56,ChelseaH,LeicesterA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,0
57,ManCityH,MiddlesbroughA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
58,WestHamH,LiverpoolA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
59,BradfordH,SouthamptonA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,0
60,CoventryH,WestHamA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,0
61,DerbyH,LeedsA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
62,IpswichH,ArsenalA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
63,LiverpoolH,SunderlandA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
64,ManUnitedH,ChelseaA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
65,MiddlesbroughH,AstonVillaA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
66,NewcastleH,CharltonA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,0
67,TottenhamH,ManCityA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
68,LeicesterH,EvertonA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
69,AstonVillaH,DerbyA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,1
70,CharltonH,CoventryA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
71,EvertonH,IpswichA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,0
72,LeedsH,TottenhamA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,1
73,ManCityH,NewcastleA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,0
74,SouthamptonH,MiddlesbroughA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,0
75,WestHamH,BradfordA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
76,ArsenalH,ManUnitedA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,1
77,ChelseaH,LiverpoolA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,1
78,SunderlandH,LeicesterA,1.521546,1.145627,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,0.375919,1.39,1.328771,-0.52155,2.57314,2
79,ArsenalH,AstonVillaA,2.2,0.8,9.8,3.8,7.2,4.6,14.4,13.2,1.2,2.4,0.2,0.2,1.4,6,2.6,1.2,11.2,1
80,CoventryH,TottenhamA,0.6,1,2.8,4.2,5.6,4.2,13,14.8,1.6,1.4,0.4,0,-0.4,-1.4,1.4,-1.8,-2.2,1
81,EvertonH,SouthamptonA,1.4,1,5.4,4.4,6.6,8.2,12,13.8,2,1.6,0,0,0.4,1,-1.6,-1.8,-2,2
82,IpswichH,WestHamA,1,1.4,6.4,6.2,5.6,6.4,9.4,12.6,0.8,2.4,0,0,-0.4,0.2,-0.8,-3.2,-4.2,2
83,LeedsH,CharltonA,2.2,1.4,6.4,4.8,7,6.2,13.8,12.2,0.8,1.2,0,0.2,0.8,1.6,0.8,1.6,4.8,1
84,LeicesterH,ManUnitedA,0.8,1.8,4.8,5.8,7.2,6.8,10.4,11,1.2,1.6,0,0,-1,-1,0.4,-0.6,-2.2,0
85,ManCityH,BradfordA,1.6,0.2,7.2,3.6,7.2,3.2,14.4,11.2,1.4,1.6,0,0,1.4,3.6,4,3.2,12.2,1
86,SunderlandH,ChelseaA,1,0.8,6.6,4.6,4.2,4.8,13.8,17.2,2,1.6,0.2,0.2,0.2,2,-0.6,-3.4,-1.8,1
87,DerbyH,LiverpoolA,1.6,1.6,4.4,4.6,6.2,3.2,14.2,13.2,2,1.6,0.2,0.4,0,-0.2,3,1,3.8,0
88,MiddlesbroughH,NewcastleA,1,1.2,5.2,7.2,5.4,6.2,10.4,14,2.4,0.8,0,0,-0.2,-2,-0.8,-3.6,-6.6,0
89,BradfordH,IpswichA,0.6,1.8,4.2,5,6.4,2.2,14.2,12.8,1,0.8,0,0,-1.2,-0.8,4.2,1.4,3.6,0
90,CharltonH,MiddlesbroughA,1.8,2,7,5.2,6.8,4.8,10.8,16.6,1.4,2.8,0.2,0,-0.2,1.8,2,-5.8,-2.2,1
91,ChelseaH,CoventryA,3,1.6,9.8,4.8,8.4,4,14.2,13.8,1.6,2.2,0,0.2,1.4,5,4.4,0.4,11.2,1
92,LiverpoolH,LeicesterA,1.8,0.6,8.4,4,9,5.4,12,12.2,1.4,1.8,0,0,1.2,4.4,3.6,-0.2,9,1
93,ManUnitedH,LeedsA,3.4,1.145627,9.4,4.8,7.2,4.776679,12.2,11.95374,0.8,1.749049,0,0.090494,2.254373,4.6,2.423321,0.24626,9.523954,1
94,NewcastleH,EvertonA,1,1.2,4.6,5.6,5.4,4.6,15.2,12,0.4,1.8,0.2,0,-0.2,-1,0.8,3.2,2.8,0
95,TottenhamH,DerbyA,2,1.4,6.6,5.4,6.6,4.6,11.6,13,0.6,2.4,0,0,0.6,1.2,2,-1.4,2.4,1
96,WestHamH,ArsenalA,1,1.2,6.6,6.4,7.8,7.2,12.4,16,1.6,1.2,0.2,0.2,-0.2,0.2,0.6,-3.6,-3,0
97,AstonVillaH,SunderlandA,1.521546,0.6,6.19,2.8,6.10545,3.8,11.43219,15,1.405703,2.4,0.063371,0,0.921546,3.39,2.30545,-3.56781,3.049186,2
98,SouthamptonH,ManCityA,1.4,1.2,6.8,4,6.4,4.2,11,16.4,1.6,2.4,0,0,0.2,2.8,2.2,-5.4,-0.2,0
99,ArsenalH,ManCityA,2.8,1.2,10.2,3.6,7.2,3.8,10.6,16.6,0.8,2.6,0,0.2,1.6,6.6,3.4,-6,5.6,1
100,AstonVillaH,CharltonA,1.8,1.6,6.8,4.8,6.8,6.4,9,11.4,1,1.4,0,0,0.2,2,0.4,-2.4,0.2,1
101,ChelseaH,TottenhamA,2.8,0.8,9.2,4,7.4,3.8,12.8,14,2,1.8,0,0,2,5.2,3.6,-1.2,9.6,1
102,IpswichH,MiddlesbroughA,1.2,1.6,7,4,6,4.2,9,15.8,0.6,2.6,0,0,-0.4,3,1.8,-6.8,-2.4,1
103,LeicesterH,DerbyA,1.2,1.2,5,4.8,7.6,4,9.8,14.4,0.8,2.4,0,0,0,0.2,3.6,-4.6,-0.8,1
104,ManUnitedH,SouthamptonA,4,0.6,9.2,4.2,7.2,8,11.8,13,0.8,1.4,0,0,3.4,5,-0.8,-1.2,6.4,1
105,SunderlandH,CoventryA,1,1.2,7.6,4.6,4,3.6,15.2,11.8,1.8,2,0.2,0.2,-0.2,3,0.4,3.4,6.6,1
106,WestHamH,NewcastleA,1.2,1.2,5,7,6.2,7.6,12.2,13.4,1.6,1,0,0,0,-2,-1.4,-1.2,-4.6,1
107,BradfordH,LeedsA,0.4,0.8,4.8,6.2,6.2,6.2,14.4,16.4,1.6,2,0,0,-0.4,-1.4,0,-2,-3.8,2
108,LiverpoolH,EvertonA,2.2,1.4,8,5.8,9.6,5,12.4,10,1.2,1.4,0,0.2,0.8,2.2,4.6,2.4,10,1
109,CharltonH,BradfordA,1.4,0.2,5.6,4.8,6.2,4.2,10.2,13.6,1.2,1.6,0.2,0.2,1.2,0.8,2,-3.4,0.6,1
110,CoventryH,ManUnitedA,0.6,2,2.6,5.8,4.6,7.4,13.4,11.2,0.8,1,0.2,0,-1.4,-3.2,-2.8,2.2,-5.2,0
111,LeedsH,LiverpoolA,2.6,2.2,6.2,5.4,7.2,2.4,13.2,12.8,0.8,1.6,0,0,0.4,0.8,4.8,0.4,6.4,1
112,ManCityH,LeicesterA,0.8,0.6,5.8,4,7.6,5.2,12,12.2,1,1.6,0,0,0.2,1.8,2.4,-0.2,4.2,0
113,MiddlesbroughH,ArsenalA,0.8,1.4,4.6,6.6,5.4,7,10.6,14,2.2,1.2,0.2,0,-0.6,-2,-1.6,-3.4,-7.6,0
114,NewcastleH,IpswichA,0.8,1.8,5,5,5,2.2,13.2,11.6,0.6,0.8,0,0,-1,0,2.8,1.6,3.4,1
115,SouthamptonH,ChelseaA,1.8,1.2,6.8,4.2,6.6,5.4,10.6,16.2,1.4,1.8,0,0.2,0.6,2.6,1.2,-5.6,-1.2,1
116,TottenhamH,SunderlandA,1.8,0.4,6.6,2.6,7.6,4.6,12.4,14,0.8,1.8,0.2,0,1.4,4,3,-1.6,6.8,1
117,EvertonH,AstonVillaA,0.8,1,5,3.4,7.2,4.2,12,15.4,2.2,2.2,0,0.2,-0.2,1.6,3,-3.4,1,0
118,DerbyH,WestHamA,1.2,1,4,6.4,6.4,5.2,14.8,13.4,2,2.2,0.2,0,0.2,-2.4,1.2,1.4,0.4,2
119,ArsenalH,DerbyA,1.8,0.8,10.2,4.4,7.6,3.6,10.6,15.2,0.8,2.2,0,0,1,5.8,4,-4.6,6.2,2
120,AstonVillaH,TottenhamA,2,0.8,6.2,4,7.4,3.6,9.4,14.6,1,2.4,0,0,1.2,2.2,3.8,-5.2,2,1
121,BradfordH,EvertonA,0.4,1.2,5.2,5.4,5.6,4.6,13.8,11.6,1.6,1.4,0,0.2,-0.8,-0.2,1,2.2,2.2,0
122,IpswichH,CharltonA,1.4,1,8.6,4.8,7.2,6.4,8.6,10.8,0.4,1.6,0,0,0.4,3.8,0.8,-2.2,2.8,1
123,LeicesterH,NewcastleA,1,1,4.6,6,6.4,6.6,8.8,11.4,0.8,1,0,0,0,-1.4,-0.2,-2.6,-4.2,2
124,ManUnitedH,MiddlesbroughA,3.2,1.2,9,3.4,8.2,3.2,10.4,15.8,0.8,2.2,0,0,2,5.6,5,-5.4,7.2,1
125,SunderlandH,SouthamptonA,1.2,0.8,7.2,4.6,4.6,6,14,14,1.6,1,0.2,0,0.4,2.6,-1.4,0,1.6,2
126,WestHamH,ManCityA,1.6,1,5.6,4,6.2,4,11.2,13.2,1.6,2.4,0,0.2,0.6,1.6,2.2,-2,2.4,1
127,ChelseaH,LeedsA,2.6,0.6,9.6,4.6,6.6,5,13.4,17.2,2.2,2.8,0,0,2,5,1.6,-3.8,4.8,2
128,LiverpoolH,CoventryA,2.4,1,9.2,4,9.4,2.8,11.8,11.8,1.4,1.4,0,0.2,1.4,5.2,6.6,0,13.2,1
129,CharltonH,ChelseaA,1.6,1,5.6,3.4,5,4.4,11,18.2,1,2.2,0,0.2,0.6,2.2,0.6,-7.2,-3.8,1
130,DerbyH,BradfordA,1,0.2,3.6,4.8,4.6,4.8,15.2,15.2,2,1.6,0.2,0.2,0.8,-1.2,-0.2,0,-0.6,1
131,EvertonH,ArsenalA,0.8,1,3.6,6,5.6,6.8,13.8,12,2.4,1.2,0,0,-0.2,-2.4,-1.2,1.8,-2,1
132,LeedsH,WestHamA,2.4,1,7.2,5.2,5.8,3.4,12.4,14.4,0.6,1.8,0,0,1.4,2,2.4,-2,3.8,0
133,ManCityH,ManUnitedA,0.6,1.8,5.6,5.6,8.6,8.6,13.2,11,1.2,1.2,0,0,-1.2,0,0,2.2,1,0
134,MiddlesbroughH,LeicesterA,0.6,1.2,3.8,3.8,5.8,4,9.8,12.2,2.4,1.4,0.2,0,-0.6,0,1.8,-2.4,-1.2,0
135,NewcastleH,SunderlandA,0.6,0.8,5.6,3.2,4.4,4.2,14,16.8,0.8,2.2,0,0,-0.2,2.4,0.2,-2.8,-0.4,0
136,SouthamptonH,AstonVillaA,1.6,0.8,6,3.2,5.8,3.4,11.2,16,1.4,1.8,0,0.2,0.8,2.8,2.4,-4.8,1.2,1
137,TottenhamH,LiverpoolA,1.6,1.8,6,5.4,7.4,3.2,12.4,14.2,0.8,2,0.2,0,-0.2,0.6,4.2,-1.8,2.8,1
138,CoventryH,IpswichA,0.6,1.8,3,5.2,4.4,2.8,13.2,11.4,0.8,0.8,0.2,0,-1.2,-2.2,1.6,1.8,-8.88178E-16,0
139,CharltonH,SunderlandA,1.4,1,5,3.6,5,5,12.6,17.2,1,1.8,0,0,0.4,1.4,0,-4.6,-2.8,0
140,CoventryH,AstonVillaA,0.8,0.6,3.2,3.6,4.4,3,12,17.2,0.6,1.6,0.2,0.2,0.2,-0.4,1.4,-5.2,-4,2
141,DerbyH,ManUnitedA,0.6,1.8,2.4,5.2,4.4,9.4,14.2,11.2,1.8,1.2,0.2,0,-1.2,-2.8,-5,3,-6,0
142,EvertonH,ChelseaA,1,1.2,3.8,4,4.6,4,14,17.6,1.6,2.2,0,0.4,-0.2,-0.2,0.6,-3.6,-3.4,1
143,ManCityH,IpswichA,0.8,2,5.6,4.6,8,3.2,11.8,8.6,0.8,0.6,0,0,-1.2,1,4.8,3.2,7.8,0
144,MiddlesbroughH,BradfordA,0.8,0.6,4.6,5,5.6,4.4,10,16.4,1.8,1.6,0.4,0.2,0.2,-0.4,1.2,-6.4,-5.4,2
145,SouthamptonH,WestHamA,1.6,1.6,5.2,5.8,6.2,4.8,10.8,13.8,1.6,1.8,0,0,0,-0.6,1.4,-3,-2.2,0
146,TottenhamH,LeicesterA,2,0.8,6,3.8,6.2,5,13.8,11.8,0.8,1.8,0.2,0.2,1.2,2.2,1.2,2,6.6,1
147,LeedsH,ArsenalA,2.4,0.8,7.2,4.4,6.2,5.6,13.8,13.8,0.6,2.2,0,0,1.6,2.8,0.6,0,5,1
148,NewcastleH,LiverpoolA,1,1.8,6,6.8,4.4,5.4,14,14.6,1.4,2,0,0,-0.8,-0.8,-1,-0.6,-3.2,1
149,ArsenalH,SouthamptonA,1.6,0.8,10,4.6,9.2,6.4,12.4,15.2,0.6,1.4,0,0,0.8,5.4,2.8,-2.8,6.2,1
150,AstonVillaH,NewcastleA,1.8,1.2,5.6,5.6,8,5.4,10,11,1.4,1.2,0,0,0.6,0,2.6,-1,2.2,2
151,BradfordH,CoventryA,0.6,1,5.4,5,6.6,3.6,12.6,11.6,2.2,1.4,0,0.2,-0.4,0.4,3,1,4,1
152,IpswichH,DerbyA,1.2,0.8,8.6,4,7.4,2.8,9.4,12.2,0.4,1.8,0,0,0.4,4.6,4.6,-2.8,6.8,0
153,LeicesterH,LeedsA,1.4,0.8,4.4,4.4,4.4,5,9.6,15.8,1,2.8,0,0.2,0.6,0,-0.6,-6.2,-6.2,1
154,LiverpoolH,CharltonA,2.4,0.6,8.2,4,8.8,5.2,10.4,10.2,1,1.6,0,0,1.8,4.2,3.6,0.2,9.8,1
155,ManUnitedH,TottenhamA,3,0.8,9.2,3.6,8.8,3.6,8.2,14.2,1,2.6,0,0,2.2,5.6,5.2,-6,7,1
156,WestHamH,MiddlesbroughA,1.6,1,6,3.6,5.8,3.6,13.6,17.4,1.8,2,0,0.2,0.6,2.4,2.2,-3.8,1.4,1
157,ChelseaH,ManCityA,3,0.8,9,3.6,5,5.2,12,12.2,2,1.6,0,0.2,2.2,5.4,-0.2,-0.2,7.2,1
158,SunderlandH,EvertonA,1.2,0.8,7.8,4,5.4,4,14,15.2,1.2,2,0.2,0.2,0.4,3.8,1.4,-1.2,4.4,1
159,ArsenalH,NewcastleA,2.4,1,11,4,9.6,4.2,10.8,10.8,0.2,1.6,0,0,1.4,7,5.4,0,13.8,1
160,BradfordH,TottenhamA,1.2,0.8,5.4,3.4,6.6,3.2,11,13.4,2,2.2,0,0,0.4,2,3.4,-2.4,3.4,2
161,CharltonH,ManUnitedA,1.6,2.4,5,6,5.6,8.4,12.2,9.8,0.8,0.8,0,0,-0.8,-1,-2.8,2.4,-2.2,2
162,ChelseaH,DerbyA,3.2,0.8,10,3.4,5,2.8,10.8,14.8,1.8,1.6,0,0,2.4,6.6,2.2,-4,7.2,1
163,ManCityH,EvertonA,1.8,0.6,6,4.2,7,6,11,15,0.8,2,0,0.2,1.2,1.8,1,-4,0,1
164,SouthamptonH,LeedsA,1.6,0.6,4.2,4.2,5.4,6.2,12.2,15.8,1.8,3.2,0.2,0.2,1,0,-0.8,-3.6,-3.4,1
165,SunderlandH,MiddlesbroughA,1.4,0.4,7.8,3.6,5.2,3,16,17.2,0.8,2.2,0.2,0.2,1,4.2,2.2,-1.2,6.2,1
166,WestHamH,AstonVillaA,1.6,0.6,5.8,3,5.2,2.8,13.6,17.4,1.4,2.2,0,0.2,1,2.8,2.4,-3.8,2.4,2
167,CoventryH,LeicesterA,1,0.8,3.8,3.6,5,6.6,11.8,13.2,0.6,1.8,0.2,0.2,0.2,0.2,-1.6,-1.4,-2.6,1
168,LiverpoolH,IpswichA,2.2,1.6,8,4.4,8,4,10,10.4,0.8,1.2,0,0,0.6,3.6,4,-0.4,7.8,0
169,AstonVillaH,ManCityA,1.4,1.2,5.2,4,7.8,5.2,11.6,12.6,1.6,1.4,0.2,0.2,0.2,1.2,2.6,-1,3,2
170,DerbyH,CoventryA,0.6,0.6,1.6,4.8,3.6,3.4,14.2,10.4,1.6,1.6,0,0.2,0,-3.2,0.2,3.8,0.8,1
171,EvertonH,WestHamA,1.2,1.2,4.2,4.6,5.6,5,14.8,13,1.6,2,0,0,0,-0.4,0.6,1.8,2,2
172,IpswichH,SouthamptonA,1.6,0.8,8.8,4.6,7.8,5.6,10,14,0.4,1.6,0,0,0.8,4.2,2.2,-4,3.2,1
173,LeedsH,SunderlandA,2,0.8,7.4,4.2,6.6,5.4,14.8,17.6,1.2,2.2,0,0,1.2,3.2,1.2,-2.8,2.8,1
174,LeicesterH,CharltonA,1.8,0.6,4.6,5.2,3.6,4.8,9,11.4,0.6,1.6,0,0,1.2,-0.6,-1.2,-2.4,-3,1
175,MiddlesbroughH,ChelseaA,0.8,0.6,4.4,3.6,5.2,4.2,11.4,17,1.2,2.2,0.4,0.4,0.2,0.8,1,-5.6,-3.6,1
176,NewcastleH,BradfordA,1.4,0.6,6.2,4.4,4.4,4.6,14.4,17.8,1.2,1.6,0,0.2,0.8,1.8,-0.2,-3.4,-1,1
177,ManUnitedH,LiverpoolA,2.4,2,9,7.2,9,5.6,7.2,14,0.6,1.8,0.2,0,0.4,1.8,3.4,-6.8,-1.2,0
178,TottenhamH,ArsenalA,2.2,0.8,5.8,5.6,5.8,5.6,15.8,14,1.2,2,0.2,0,1.4,0.2,0.2,1.8,3.6,2
179,CoventryH,SouthamptonA,0.8,0.8,3.8,4.2,6,5.2,11.8,14,0.8,1.2,0,0,0,-0.4,0.8,-2.2,-1.8,2
180,CharltonH,EvertonA,1.6,0.4,6,4.2,7.2,6.4,13,16.8,0.6,2.2,0,0.2,1.2,1.8,0.8,-3.8,-8.88178E-16,1
181,ChelseaH,BradfordA,2.6,0.6,7.8,4.2,4,4.2,11.2,17,1.8,1.4,0,0.2,2,3.6,-0.2,-5.8,-0.4,1
182,DerbyH,NewcastleA,1,0.4,2.6,3.2,3.2,3.6,14,11.4,1.6,1.8,0,0,0.6,-0.6,-0.4,2.6,2.2,1
183,LeedsH,AstonVillaA,1.6,1,6.4,3.4,7,2.4,17,17,1.4,2.2,0,0,0.6,3,4.6,0,8.2,0
184,LeicesterH,WestHamA,2.2,1.2,5,5,3.6,5,8.8,11.8,0.8,1.2,0,0,1,0,-1.4,-3,-3.4,1
185,LiverpoolH,ArsenalA,2.8,0.4,7,5.8,7.2,5.4,12,14.6,1,2,0,0,2.4,1.2,1.8,-2.6,2.8,1
186,ManUnitedH,IpswichA,2.2,1.2,7,4.4,8.8,4.4,6.8,9.2,0.6,1.4,0.2,0,1,2.6,4.4,-2.4,5.6,1
187,SunderlandH,ManCityA,1.4,0.8,6.6,3.8,5.8,5.8,16.4,13.2,1.2,1.4,0,0.2,0.6,2.8,0,3.2,6.6,1
188,TottenhamH,MiddlesbroughA,1.6,0.4,5.8,2.4,6,2.6,18.4,16,1.4,2.4,0.2,0.2,1.2,3.4,3.4,2.4,10.4,2
189,ArsenalH,LeicesterA,3.4,1,12,3.4,11,4.8,11.2,13.4,0,1.4,0,0.2,2.4,8.6,6.2,-2.2,15,1
190,AstonVillaH,ManUnitedA,1.4,2,5,5.6,6.8,7.8,12.4,10.8,1.6,1.2,0.2,0,-0.6,-0.6,-1,1.6,-0.6,0
191,BradfordH,SunderlandA,1.4,1.6,5.4,5.8,6.6,6.4,11.4,17.6,2.2,1.6,0,0,-0.2,-0.4,0.2,-6.2,-6.6,0
192,EvertonH,CoventryA,1.2,0.8,5.4,5.2,4.8,3.8,14.4,12,1.8,1.6,0,0,0.4,0.2,1,2.4,4,0
193,IpswichH,ChelseaA,1.8,1,9.8,4,7.8,4.6,9,15.2,0.4,2.8,0,0.2,0.8,5.8,3.2,-6.2,3.6,2
194,ManCityH,DerbyA,1.4,0.6,5.4,2.6,7.4,3.4,12,14.4,1.2,1.6,0,0,0.8,2.8,4,-2.4,5.2,2
195,MiddlesbroughH,LiverpoolA,0.8,1.2,4.4,6,4.4,6.2,11.2,13.2,1.2,2,0.4,0,-0.4,-1.6,-1.8,-2,-5.8,1
196,NewcastleH,LeedsA,1.8,0.8,6.2,5.2,4.8,5.8,17.2,15.6,1.8,3.2,0,0.2,1,1,-1,1.6,2.6,1
197,WestHamH,CharltonA,2.4,0.4,7.2,5.2,5.2,5.4,14.4,11.8,1.4,1.4,0,0,2,2,-0.2,2.6,6.4,1
198,SouthamptonH,TottenhamA,2,0.6,4.2,2.8,4.4,3,13.6,12.8,1.8,2,0.2,0,1.4,1.4,1.4,0.8,5,1
199,ArsenalH,SunderlandA,2.8,1.8,11,6.6,11.2,5.2,12.8,19.4,0,2.2,0,0,1,4.4,6,-6.6,4.8,2
200,IpswichH,TottenhamA,2,0.6,9.4,2.8,8.6,3.4,10,13.4,0.4,1.4,0,0,1.4,6.6,5.2,-3.4,9.8,1
201,ManCityH,CharltonA,1.6,1,5,6,7,5,11.8,12.4,1.2,1.4,0,0,0.6,-1,2,-0.6,1,0
202,MiddlesbroughH,CoventryA,1,1,5,5,4.2,3.8,11,13.2,1.2,1.8,0.2,0,0,0,0.4,-2.2,-1.8,2
203,NewcastleH,ManUnitedA,1.6,1.8,5.8,5.6,4.6,6.6,17.2,11.2,2,1.6,0,0,-0.2,0.2,-2,6,4,2
204,SouthamptonH,DerbyA,1.6,0.4,4.4,3.2,4.4,4,13.8,12.8,1,1.4,0.2,0,1.2,1.2,0.4,1,3.8,1
205,CharltonH,ArsenalA,1.4,0.2,5.4,5.2,7.8,6.2,14,14.8,0.8,2,0,0,1.2,0.2,1.6,-0.8,2.2,1
206,ChelseaH,AstonVillaA,2.2,0.8,7.4,3.8,4,3,11.8,16.2,1.2,2,0,0,1.4,3.6,1,-4.4,1.6,1
207,CoventryH,ManCityA,0.8,1,5.2,4.4,7.8,6.6,11.6,13.6,0.8,1.2,0,0,-0.2,0.8,1.2,-2,-0.2,2
208,DerbyH,EvertonA,1.2,0.2,2.8,4,3,7.4,13,18.4,1.8,2.6,0,0,1,-1.2,-4.4,-5.4,-10,1
209,LeedsH,MiddlesbroughA,1,0.4,6,2.4,6.6,2.6,16.2,15.6,1.6,2.6,0,0.2,0.6,3.6,4,0.6,8.8,2
210,LeicesterH,BradfordA,2,1,4.6,3.4,3.2,3.6,9.2,15.8,0.8,1.8,0,0,1,1.2,-0.4,-6.6,-4.8,0
211,LiverpoolH,SouthamptonA,2.6,1,7,3.8,8.4,4.2,11.6,13.2,1,1.4,0,0,1.6,3.2,4.2,-1.6,7.4,1
